+2144	764
+2114	765
+2028	766
+2022	767
+1999	768
+2000	769
+2015	770
+2003	771
+2013	772
+1975	773
+1976	774
+1952	775
+2183	776
+2194	777
+2188	778
+2192	779
+2211	780
+1964	781
+1918	782
+1962	783
+1940	784
+1950	785
+1928	786
+1961	787
+1956	788
+1938	789
+1886	790
+107	791
+109	792
+127	793
+131	794
+123	795
+157	796
+167	797
+166	798
+112	799
+110	800
+2165	801
+2248	802
+2267	803
+2538	804
+2158	805
+2152	806
+2186	807
+2341	808
+2271	809
+2244	810
+2247	811
+2223	812
+2161	813
+2242	814
+2239	815
+2367	816
+115	817
+117	818
+2339	819
+2318	820
+2329	821
+2303	822
+2307	823
+2283	824
+2290	825
+2314	826
+2315	827
+2241	828
+2249	829
+2214	830
+2232	831
+2178	832
+2173	833
+2134	834
+2201	835
+2237	836
+2282	837
+2327	838
+2333	839
+2346	840
+2336	841
+2374	842
+2377	843
+2363	844
+2362	845
+2368	846
+2358	847
+2356	848
+2364	849
+2352	850
+2354	851
+2347	852
+2351	853
+126	854
+103	855
+135	856
+155	857
+198	858
+252	859
+294	860
+284	861
+274	862
+275	863
+153	864
+159	865
+258	866
+246	867
+233	868
+177	869
+175	870
+53	871
+33	872
+2463	873
+2569	874
+221	875
+234	876
+230	877
+225	878
+216	879
+223	880
+226	881
+222	882
+229	883
+219	884
+220	885
+217	886
+212	887
+211	888
+209	889
+2328	890
+2308	891
+2262	892
+2323	893
+2298	894
+2272	895
+2274	896
+2342	897
+2324	898
+2309	899
+2312	900
+2316	901
+2319	902
+2321	903
+1832	904
+1861	905
+1843	906
+1818	907
+1764	908
+1702	909
+1631	910
+1499	911
+1451	912
+1381	913
+1339	914
+1331	915
+1829	916
+1840	917
+1831	918
+1821	919
+1800	920
+1809	921
+1810	922
+70	923
+71	924
+69	925
+73	926
+289	927
+314	928
+315	929
+281	930
+192	931
+190	932
+245	933
+205	934
+206	935
+171	936
+154	937
+137	938
+121	939
+52	940
+59	941
+64	942
+62	943
+61	944
+306	945
+305	946
+297	947
+265	948
+256	949
+273	950
+286	951
+288	952
+923	953
+1250	954
+1083	955
+1000	956
+844	957
+826	958
+803	959
+797	960
+741	961
+743	962
+719	963
+635	964
+466	965
+345	966
+307	967
+290	968
+276	969
+279	970
+285	971
+282	972
+2210	973
+2160	974
+2116	975
+2190	976
+2100	977
+65	978
+74	979
+83	980
+84	981
+51	982
+45	983
+44	984
+48	985
+2584	986
+304	987
+303	988
+388	989
+382	990
+510	991
+521	992
+561	993
+278	994
+283	995
+2723	996
+2758	997
+2748	998
+2734	999
+2745	1000
+2749	1001
+2739	1002
+2742	1003
+2716	1004
+2707	1005
+2732	1006
+2743	1007
+2741	1008
+2717	1009
+2721	1010
+2730	1011
+2731	1012
+2747	1013
+2762	1014
+2755	1015
+2765	1016
+2774	1017
+2788	1018
+2787	1019
+2771	1020
+2751	1021
+2750	1022
+2763	1023
+2769	1024
+2770	1025
+2760	1026
+2736	1027
+2727	1028
+2722	1029
+2719	1030
+2724	1031
+2692	1032
+2221	1033
+2213	1034
+2120	1035
+670	1036
+680	1037
+664	1038
+654	1039
+656	1040
+612	1041
+554	1042
+667	1043
+669	1044
+666	1045
+597	1046
+843	1047
+1273	1048
+1296	1049
+1123	1050
+1065	1051
+890	1052
+801	1053
+1035	1054
+929	1055
+822	1056
+740	1057
+677	1058
+625	1059
+746	1060
+498	1061
+375	1062
+420	1063
+440	1064
+663	1065
+641	1066
+2125	1067
+2035	1068
+2381	1069
+920	1070
+983	1071
+999	1072
+972	1073
+993	1074
+1029	1075
+1062	1076
+1084	1077
+1118	1078
+1094	1079
+1149	1080
+1265	1081
+1324	1082
+1488	1083
+1556	1084
+1591	1085
+1580	1086
+1579	1087
+1596	1088
+1618	1089
+1581	1090
+1545	1091
+1541	1092
+1515	1093
+1563	1094
+1502	1095
+1524	1096
+1653	1097
+1588	1098
+1715	1099
+1892	1100
+1957	1101
+1992	1102
+2034	1103
+2187	1104
+1427	1105
+1522	1106
+1582	1107
+1346	1108
+780	1109
+689	1110
+1018	1111
+1244	1112
+1077	1113
+981	1114
+1348	1115
+1142	1116
+1423	1117
+1386	1118
+1392	1119
+1375	1120
+1390	1121
+1398	1122
+1357	1123
+1323	1124
+2030	1125
+2111	1126
+2289	1127
+2483	1128
+875	1129
+818	1130
+765	1131
+760	1132
+727	1133
+434	1134
+458	1135
+409	1136
+318	1137
+328	1138
+708	1139
+671	1140
+713	1141
+775	1142
+856	1143
+1734	1144
+1540	1145
+1655	1146
+1378	1147
+1307	1148
+1255	1149
+1106	1150
+690	1151
+679	1152
+672	1153
+611	1154
+651	1155
+922	1156
+943	1157
+958	1158
+979	1159
+1005	1160
+1022	1161
+1045	1162
+1040	1163
+1067	1164
+1082	1165
+1052	1166
+1066	1167
+1063	1168
+1023	1169
+1036	1170
+1028	1171
+997	1172
+1013	1173
+1012	1174
+1004	1175
+1009	1176
+1047	1177
+1037	1178
+1061	1179
+1064	1180
+1113	1181
+1161	1182
+1158	1183
+1191	1184
+1185	1185
+1181	1186
+1174	1187
+1192	1188
+1208	1189
+1239	1190
+1238	1191
+1225	1192
+1218	1193
+1237	1194
+1242	1195
+1260	1196
+1268	1197
+1295	1198
+1303	1199
+1322	1200
+1360	1201
+1373	1202
+1370	1203
+1408	1204
+173	1205
+247	1206
+300	1207
+295	1208
+363	1209
+453	1210
+446	1211
+424	1212
+425	1213
+418	1214
+196	1215
+202	1216
+197	1217
+201	1218
+208	1219
+210	1220
+2259	1221
+2251	1222
+2288	1223
+2326	1224
+2372	1225
+526	1226
+537	1227
+539	1228
+503	1229
+488	1230
+505	1231
+477	1232
+714	1233
+1380	1234
+1425	1235
+1203	1236
+1458	1237
+1368	1238
+1354	1239
+1325	1240
+1133	1241
+1031	1242
+1016	1243
+928	1244
+834	1245
+429	1246
+476	1247
+473	1248
+471	1249
+486	1250
+37	1251
+41	1252
+176	1253
+232	1254
+149	1255
+152	1256
+150	1257
+144	1258
+2334	1259
+2299	1260
+66	1261
+89	1262
+238	1263
+255	1264
+57	1265
+2796	1266
+2834	1267
+2856	1268
+2928	1269
+2991	1270
+2971	1271
+2989	1272
+2997	1273
+2996	1274
+3043	1275
+3044	1276
+3095	1277
+3119	1278
+3114	1279
+3149	1280
+3145	1281
+3229	1282
+3235	1283
+3276	1284
+3290	1285
+3283	1286
+3224	1287
+3219	1288
+3223	1289
+3211	1290
+3234	1291
+3246	1292
+3262	1293
+3267	1294
+49	1295
+427	1296
+423	1297
+362	1298
+158	1299
+2055	1300
+2250	1301
+298	1302
+311	1303
+319	1304
+330	1305
+339	1306
+359	1307
+351	1308
+360	1309
+372	1310
+384	1311
+368	1312
+379	1313
+377	1314
+380	1315
+415	1316
+430	1317
+441	1318
+442	1319
+464	1320
+444	1321
+456	1322
+459	1323
+457	1324
+461	1325
+448	1326
+436	1327
+421	1328
+416	1329
+468	1330
+463	1331
+451	1332
+493	1333
+557	1334
+532	1335
+494	1336
+452	1337
+336	1338
+437	1339
+438	1340
+445	1341
+2154	1342
+2133	1343
+2106	1344
+2104	1345
+2335	1346
+4194	1347
+4220	1348
+4241	1349
+4230	1350
+4246	1351
+4222	1352
+4035	1353
+3859	1354
+3664	1355
+3411	1356
+3256	1357
+3203	1358
+4131	1359
+4086	1360
+4096	1361
+4072	1362
+4062	1363
+4097	1364
+4105	1365
+4109	1366
+1124	1367
+1117	1368
+1119	1369
+1705	1370
+2046	1371
+2004	1372
+1933	1373
+1852	1374
+1130	1375
+1115	1376
+1126	1377
+1137	1378
+1153	1379
+1147	1380
+1152	1381
+1167	1382
+340	1383
+341	1384
+356	1385
+365	1386
+367	1387
+381	1388
+369	1389
+401	1390
+426	1391
+417	1392
+422	1393
+433	1394
+462	1395
+447	1396
+2775	1397
+2772	1398
+2777	1399
+2708	1400
+2804	1401
+2811	1402
+2773	1403
+2782	1404
+2822	1405
+2865	1406
+2880	1407
+2956	1408
+2983	1409
+3093	1410
+3108	1411
+3140	1412
+3173	1413
+3299	1414
+3318	1415
+3324	1416
+3388	1417
+3376	1418
+3368	1419
+3361	1420
+3394	1421
+3396	1422
+3383	1423
+3350	1424
+3287	1425
+3273	1426
+3258	1427
+3226	1428
+3295	1429
+3336	1430
+3439	1431
+3475	1432
+2378	1433
+900	1434
+759	1435
+812	1436
+874	1437
+858	1438
+1043	1439
+991	1440
+1017	1441
+1132	1442
+905	1443
+904	1444
+925	1445
+936	1446
+944	1447
+965	1448
+270	1449
+334	1450
+352	1451
+349	1452
+357	1453
+312	1454
+291	1455
+876	1456
+867	1457
+809	1458
+918	1459
+1051	1460
+891	1461
+912	1462
+863	1463
+857	1464
+787	1465
+906	1466
+917	1467
+886	1468
+927	1469
+933	1470
+602	1471
+609	1472
+608	1473
+589	1474
+570	1475
+549	1476
+573	1477
+568	1478
+619	1479
+613	1480
+575	1481
+601	1482
+244	1483
+235	1484
+239	1485
+249	1486
+254	1487
+261	1488
+242	1489
+243	1490
+54	1491
+338	1492
+392	1493
+364	1494
+469	1495
+402	1496
+389	1497
+325	1498
+271	1499
+373	1500
+371	1501
+394	1502
+509	1503
+500	1504
+487	1505
+489	1506
+432	1507
+396	1508
+400	1509
+399	1510
+623	1511
+507	1512
+302	1513
+310	1514
+621	1515
+646	1516
+652	1517
+638	1518
+2728	1519
+2735	1520
+2701	1521
+76	1522
+96	1523
+63	1524
+228	1525
+236	1526
+1410	1527
+1578	1528
+1231	1529
+1103	1530
+637	1531
+629	1532
+702	1533
+729	1534
+724	1535
+784	1536
+781	1537
+805	1538
+833	1539
+828	1540
+852	1541
+864	1542
+861	1543
+916	1544
+940	1545
+695	1546
+644	1547
+633	1548
+2032	1549
+2276	1550
+180	1551
+2268	1552
+2304	1553
+179	1554
+142	1555
+56	1556
+1676	1557
+1813	1558
+1833	1559
+1811	1560
+1801	1561
+1819	1562
+1845	1563
+1856	1564
+1842	1565
+1885	1566
+1920	1567
+1864	1568
+1826	1569
+1790	1570
+1782	1571
+1808	1572
+1798	1573
+1784	1574
+1787	1575
+1756	1576
+1804	1577
+1806	1578
+1834	1579
+1847	1580
+1894	1581
+1936	1582
+2017	1583
+2027	1584
+2060	1585
+2181	1586
+2198	1587
+2058	1588
+2196	1589
+1509	1590
+1448	1591
+871	1592
+592	1593
+1495	1594
+1848	1595
+1464	1596
+1453	1597
+2227	1598
+2273	1599
+2287	1600
+2266	1601
+156	1602
+85	1603
+474	1604
+406	1605
+492	1606
+214	1607
+224	1608
+978	1609
+1785	1610
+1374	1611
+1249	1612
+1309	1613
+1493	1614
+1486	1615
+1183	1616
+1171	1617
+1127	1618
+1146	1619
+910	1620
+693	1621
+627	1622
+203	1623
+188	1624
+183	1625
+200	1626
+2164	1627
+2193	1628
+2338	1629
+2074	1630
+2093	1631
+470	1632
+501	1633
+576	1634
+850	1635
+964	1636
+907	1637
+893	1638
+899	1639
+919	1640
+395	1641
+398	1642
+387	1643
+794	1644
+757	1645
+764	1646
+804	1647
+859	1648
+935	1649
+937	1650
+902	1651
+800	1652
+755	1653
+715	1654
+799	1655
+820	1656
+879	1657
+898	1658
+924	1659
+449	1660
+405	1661
+584	1662
+591	1663
+975	1664
+1075	1665
+932	1666
+889	1667
+786	1668
+439	1669
+2	1670
+169	1671
+4	1672
+6	1673
+564	1674
+793	1675
+851	1676
+865	1677
+838	1678
+810	1679
+551	1680
+553	1681
+543	1682
+533	1683
+523	1684
+529	1685
+186	1686
+1628	1687
+1691	1688
+1714	1689
+1803	1690
+1841	1691
+1867	1692
+1850	1693
+2167	1694
+2738	1695
+2714	1696
+2905	1697
+2911	1698
+2961	1699
+391	1700
+546	1701
+2084	1702
+2166	1703
+2146	1704
+2157	1705
+2129	1706
+2759	1707
+2835	1708
+2910	1709
+2952	1710
+3005	1711
+3133	1712
+3263	1713
+3365	1714
+3389	1715
+3416	1716
+3378	1717
+3488	1718
+3575	1719
+3582	1720
+3610	1721
+3594	1722
+3600	1723
+3597	1724
+3602	1725
+3657	1726
+3698	1727
+3669	1728
+3679	1729
+3659	1730
+3690	1731
+3788	1732
+3799	1733
+3837	1734
+3874	1735
+335	1736
+455	1737
+467	1738
+1437	1739
+1245	1740
+1190	1741
+1485	1742
+1879	1743
+2768	1744
+3629	1745
+1002	1746
+1365	1747
+1355	1748
+1337	1749
+1318	1750
+1314	1751
+1316	1752
+1294	1753
+1319	1754
+1310	1755
+204	1756
+193	1757
+184	1758
+174	1759
+161	1760
+146	1761
+779	1762
+776	1763
+853	1764
+952	1765
+1049	1766
+956	1767
+1643	1768
+1573	1769
+1492	1770
+1630	1771
+1621	1772
+1574	1773
+756	1774
+742	1775
+734	1776
+721	1777
+718	1778
+726	1779
+2740	1780
+2720	1781
+2726	1782
+2746	1783
+2704	1784
+2725	1785
+5111	1786
+5751	1787
+10213	1788
+13687	1789
+15738	1790
+18607	1791
+23800	1792
+25915	1793
+30167	1794
+34127	1795
+35060	1796
+37215	1797
+39817	1798
+604	1799
+610	1800
+615	1801
+636	1802
+639	1803
+700	1804
+660	1805
+645	1806
+643	1807
+676	1808
+691	1809
+752	1810
+758	1811
+744	1812
+751	1813
+814	1814
+813	1815
+811	1816
+817	1817
+806	1818
+841	1819
+827	1820
+819	1821
+808	1822
+835	1823
+845	1824
+842	1825
+873	1826
+885	1827
+987	1828
+1019	1829
+1056	1830
+777	1831
+4926	1832
+4959	1833
+5027	1834
+5056	1835
+5122	1836
+5225	1837
+5378	1838
+5457	1839
+5488	1840
+5404	1841
+5337	1842
+5376	1843
+5381	1844
+5399	1845
+5504	1846
+5481	1847
+5465	1848
+5508	1849
+5501	1850
+5511	1851
+5546	1852
+5571	1853
+5621	1854
+5671	1855
+5703	1856
+5656	1857
+5678	1858
+5668	1859
+5901	1860
+5955	1861
+6001	1862
+6112	1863
+6307	1864
+6347	1865
+6384	1866
+6510	1867
+6685	1868
+6761	1869
+6823	1870
+6891	1871
+6901	1872
+6920	1873
+7007	1874
+7035	1875
+7136	1876
+7161	1877
+7183	1878
+7263	1879
+7271	1880
+7257	1881
+7163	1882
+7134	1883
+7051	1884
+7031	1885
+7047	1886
+7053	1887
+7169	1888
+7085	1889
+7139	1890
+7242	1891
+931	1892
+1078	1893
+1121	1894
+2776	1895
+2766	1896
+2779	1897
+2785	1898
+2780	1899
+2786	1900
+2767	1901
+2757	1902
+2753	1903
+2783	1904
+2781	1905
+2752	1906
+2754	1907
+2733	1908
+2761	1909
+2764	1910
+2792	1911
+2795	1912
+2789	1913
+2797	1914
+2794	1915
+293	1916
+329	1917
+1089	1918
+512	1919
+518	1920
+527	1921
+479	1922
+1189	1923
+1214	1924
+1247	1925
+1356	1926
+1405	1927
+1561	1928
+19	1929
+483	1930
+435	1931
+443	1932
+495	1933
+732	1934
+774	1935
+788	1936
+824	1937
+839	1938
+870	1939
+882	1940
+682	1941
+617	1942
+347	1943
+1032	1944
+1261	1945
+1279	1946
+1396	1947
+1449	1948
+383	1949
+393	1950
+390	1951
+1641	1952
+1535	1953
+1792	1954
+1854	1955
+1844	1956
+1853	1957
+1838	1958
+1825	1959
+1748	1960
+1793	1961
+267	1962
+269	1963
+322	1964
+535	1965
+630	1966
+685	1967
+783	1968
+605	1969
+3025	1970
+2999	1971
+2938	1972
+1930	1973
+1915	1974
+1862	1975
+3051	1976
+3084	1977
+3099	1978
+3159	1979
+3232	1980
+3307	1981
+3387	1982
+3516	1983
+2040	1984
+2049	1985
+2036	1986
+2126	1987
+2172	1988
+534	1989
+555	1990
+607	1991
+309	1992
+1281	1993
+1274	1994
+1136	1995
+1038	1996
+579	1997
+673	1998
+2866	1999
+2875	2000
+2864	2001
+2082	2002
+1986	2003
+1970	2004
+1889	2005
+1758	2006
+1617	2007
+1615	2008
+1571	2009
+1459	2010
+1349	2011
+1277	2012
+1211	2013
+1184	2014
+1034	2015
+1003	2016
+789	2017
+791	2018
+782	2019
+753	2020
+762	2021
+792	2022
+769	2023
+738	2024
+723	2025
+725	2026
+711	2027
+698	2028
+681	2029
+665	2030
+634	2031
+640	2032
+678	2033
+701	2034
+747	2035
+736	2036
+761	2037
+308	2038
+2229	2039
+771	2040
+796	2041
+926	2042
+1008	2043
+1150	2044
+1209	2045
+1114	2046
+1110	2047
+628	2048
+598	2049
+596	2050
+961	2051
+887	2052
+840	2053
+934	2054
+1859	2055
+1868	2056
+1945	2057
+1955	2058
+2117	2059
+2122	2060
+2103	2061
+2204	2062
+2886	2063
+2912	2064
+2978	2065
+2981	2066
+182	2067
+207	2068
+250	2069
+120	2070
+2226	2071
+2191	2072
+2031	2073
+914	2074
+949	2075
+946	2076
+973	2077
+974	2078
+942	2079
+963	2080
+962	2081
+966	2082
+985	2083
+996	2084
+989	2085
+967	2086
+1087	2087
+1111	2088
+1162	2089
+1172	2090
+1193	2091
+1200	2092
+1205	2093
+1221	2094
+1216	2095
+1219	2096
+1212	2097
+1204	2098
+1206	2099
+1182	2100
+1176	2101
+1173	2102
+1224	2103
+1254	2104
+1846	2105
+1835	2106
+1874	2107
+1877	2108
+1270	2109
+1283	2110
+1299	2111
+1306	2112
+1271	2113
+1358	2114
+1362	2115
+1280	2116
+1320	2117
+1234	2118
+1154	2119
+1139	2120
+1120	2121
+1138	2122
+1102	2123
+1099	2124
+2729	2125
+2199	2126
+2252	2127
+4170	2128
+4106	2129
+3982	2130
+4064	2131
+4136	2132
+4340	2133
+4123	2134
+4785	2135
+4857	2136
+4801	2137
+4568	2138
+4154	2139
+4017	2140
+3891	2141
+4199	2142
+4181	2143
+4175	2144
+4163	2145
+4140	2146
+3909	2147
+4032	2148
+111	2149
+590	2150
+586	2151
+577	2152
+622	2153
+624	2154
+626	2155
+191	2156
+185	2157
+1186	2158
+1329	2159
+1293	2160
+1311	2161
+1361	2162
+1406	2163
+1457	2164
+1144	2165
+1180	2166
+1195	2167
+1226	2168
+1198	2169
+1194	2170
+1157	2171
+1246	2172
+1256	2173
+1267	2174
+1343	2175
+1344	2176
+1394	2177
+1384	2178
+1466	2179
+1511	2180
+1532	2181
+1537	2182
+1539	2183
+1529	2184
+1514	2185
+1523	2186
+1554	2187
+1533	2188
+1530	2189
+1575	2190
+1570	2191
+1531	2192
+1555	2193
+1551	2194
+1166	2195
+1646	2196
+1701	2197
+524	2198
+2279	2199
+593	2200
+735	2201
+707	2202
+1177	2203
+1236	2204
+1439	2205
+697	2206
+1248	2207
+1024	2208
+986	2209
+778	2210
+772	2211
+0	2212
+39	2213
+42	2214
+720	2215
+531	2216
+465	2217
+728	2218
+731	2219
+745	2220
+1474	2221
+1413	2222
+1391	2223
+1334	2224
+1397	2225
+1377	2226
+668	2227
+614	2228
+620	2229
+706	2230
+848	2231
+1353	2232
+1282	2233
+1420	2234
+1415	2235
+647	2236
+125	2237
+141	2238
+128	2239
+124	2240
+133	2241
+122	2242
+55	2243
+767	2244
+370	2245
+785	2246
+807	2247
+831	2248
+2119	2249
+2203	2250
+2184	2251
+2202	2252
+2087	2253
+2005	2254
+1985	2255
+1431	2256
+1389	2257
+2174	2258
+344	2259
+903	2260
+763	2261
